,flyer_name,text
2070,week_27_page_1,"MEYERHUMANELY HANDLED 
INDEPENDENTLY VERIFIED
Robert E. Meyer$399/1b. 
SAVE $3.50/lb. 
Ground Fresh 3X Daily 
USDA Choice 
Ground Round 
Never Administered Antibiotics or Growth 
Hormones, 100% Vegetarian Diet, 3rd Party 
Certified Humanely Handled, Genetically 
Certified Angus, Traceable from Farm to Fork 
Bottom Round Roast $4.99/lb.USDA 
CHOICEFRESH$699/lb. 
EVERYDAY LOW PRICE
Salad Bar
From the Deli 
In a rush? Our fresh salad bar is the 
perfect way to stay healthy on-the-go.AL FOODS"
2071,week_27_page_1,ER NATURAL
2072,week_27_page_1,"GRASS 
FED"
2073,week_27_page_1,$999/1b.
2074,week_27_page_1,2/$5
2075,week_27_page_1,"Amazing Grass 
Green 
Superfood 
ENERGYYour daily 
his placamOne Beoop te 
Lemon-LimeNew 
Look"
2076,week_27_page_1,"SAVE $2.98 on 2 
Strawberries
1 lb. 
Eat them plain, or use for baking and 
smoothies, these nutrient-rich berries 
make it easy to incorporate healthy into
your everyday diet.2/$7"
2077,week_27_page_1,"LAVENDER 
MELONLIVE 
PROBIOTICNATURALLY 
ENERGIZING"
2078,week_27_page_1,"NON-GMO 
SAVE $4/lb. 
Grass Fed 
Ribeyes & NY Strips 
Never Administered Antibiotics or Growth 
Hormones, Raised on 100% non-GMO 
Grass Pastures, High in Omega-3s and 
Conjugated Linoleic Acid 
Whole Loin $6.99/lb. 
We will cut it for FREE."
2079,week_27_page_2,EARTH FARE O
2080,week_27_page_2,Sales Valid Wed. January 3 - Tues. January 9
2081,week_27_page_2,"AlmondNEW 
SILKY SMOOTH UNSW 
Taste You'll LoveSilkUNSWEFTNON-GMO2/$630SAVE $1.38 on 2 
Silk 
Almond & 
Cashew Milks 
Half Gallon, All Varieties 
Made from plant-based 
ingredients that are grown 
responsibly, and kept as 
close to nature as possible."
2082,week_27_page_2,"2/$4SAVE 98¢ on 2 
RXBAR 
Protein Bars 
1.83 oz., Select Varieties 
Focusing on simple, wholesome 
ingredients, RXBAR takes a 
hands-on approach to ensure 
every product meets their high 
standards for taste, quality, 
and nutrition."
2083,week_27_page_2,OURE'S PANI 4
2084,week_27_page_2,"NATUGENERATIONS 
ORGANICORGANICPATH"
2085,week_27_page_2,"RXBAR12 G. 
PROTEIN BAR2 Dates 
No B.S.Chocolate 
Sea SaltNET WT. 1.83 OZ (529)3 Egg Whites 
6 Almonds 
4 Cashews"
2086,week_27_page_2,"NON-GMO GLUTEN
FREECABOOM 
CHICKA 
POP 10SAVE $1.98 on 2
Angie's 
Boomchikapop 
4-4.7 oz., All Varieties 
Gluten-Free, Non-GMO,
and always real.contains nothing but ingredients you'll love! 
O GRAMS TRANS FAT WHOLE BRAIN - CERTIFIED GLUTEN-FREE2/$5NERED Z. 0128"
2087,week_27_page_2,"358 WHOLE GRAIN 
58 PROTEIN 14 FIBER I LOW FAT 
PER SG35 AVSNGNON-GMOHOT OATMEAL 
Apple CinnamonHOT OATMEAL - 8 PACKETS - NET WT. 14 07 (400 g)USDA 
ORGANIC"
2088,week_27_page_2,"SAVE $1.58 on 2 
Nature's Path 
Hot Oatmeal 
8 Pack, Select Varieties 
USDA Certified Organic, 
Non-GMO Project Verified"
2089,week_27_page_2,70 CALORIES
2090,week_27_page_2,"Our TOTALLY 
fantasticalCHEDDAR CHEESE 
POPCORNZU PER CUP"
2091,week_27_page_2,CALORIES
2092,week_27_page_2,"ALMONDMILK 
HALF GALLON (1.89 L)VSMVERIFIED 
hangmapatos"
2093,week_27_page_2,$39912 ELOZ (355mlCOLAZERO CALORIESBALOZIZERO CALORIE..ZERO CALORI
2094,week_27_page_2,COLA
2095,week_27_page_2,COLAlavared
2096,week_27_page_2,leverd
2097,week_27_page_2,25% OFF
2098,week_27_page_2,Yogi
2099,week_27_page_2,". CHEDDAR CHEESE 
PERISHABLE KEEP FROZEN NET WEIGHT 5.5 OZ. (1569) NO GMOSU MADE WITH ORGANIC BEANS & RICEEL"
2100,week_27_page_2,"2/$7AKSAVE $2.58 on 2 
Yogi Tea 
Hot Tea Bags 
16 Count, All Varieties 
Yogi strives to support well-being by incorporating the 
highest quality natural and organic ingredients in their teas.SAVE $2 
Zevia 
Zero Calorie Soda 
6 Pack, Select Varieties 
Free of High-Fructose Corn Syrup, Artificial 
Colors, Flavors, and SweetenersJanuary 6th - OR - 7th - 12-3pm 
DEMOS, GIVEAWAYS, SAMPLES,
AND EXPERTS ON HAND. 
Check with your local store for the event date."
2101,week_27_page_2,BURRITO
2102,week_27_page_2,M
2103,week_27_page_2,BR. 285
2104,week_27_page_2,"MAS GLUTEN FREE 
Amy's 
Frozen Foods 
5.5-8 oz., Select Varieties 
Non-GMO, Kosher Certified, fresh 
veggies & dairy from hormone free cows. NON-GMO KOSHER 
Whatever your dietary preference, 
Amy's has you covered!"
2105,week_27_page_2,Ginger8ORGANIC
2106,week_27_page_2,"SUPPORTS DIGESTIONBrands2CAFFEINE FREE 
HERBAL SUPPLEMENT 
16 TEA BAGS - AET NT 21202USDA"
2107,week_27_page_2,"NEW YEAR, NEW YOU :
IN-STORE EVENT"
2108,week_27_page_2,20% OFF
2109,week_27_page_2,"SINCE 1930Himalaya20% OFF 
Himalaya Herbal
Healthcare 
BRAND WIDE SALE
All Sizes & Varieties 
Balancing nature's purity with science-backed 
formulas, Himalaya Herbal naturally nourishes
the body from the inside out."
2110,week_27_page_2,"Solgar 
BRAND WIDE SALE
All Sizes & Varieties 
A line of science-based nutritional supplements
that support overall health and well-being.@SOLGARheJoint Support & Comfort 
Increased Flexibility 
Increased MobilitySO 
ponShows Improvement in
Joint Comfort
within 7 days! 
Feel The Difference
Next Generation 
After Glucosamine
Once Daily
Non-GMO 
GLUTEN, WHEAT & DAIRY FREE
VEGETABLE CAPSULESDIETARY SUPPLEMENTSre"
2111,week_27_page_2,"Renew Life 
Everyday 
Ultimate 
FLORA 
PROBIOTIC 
15 BILLION GIVE GULTURES20 VEGETABLE 
JUCAPSULES12 PROBIOTIC STRAINS 
• Promotes Digestive Balance 
- Supports Digestive & Immune Health*THESE STATEMENTS HAVE NOT BEEN EVALUATED BY THE FOOD 
AND DRUG ADMINISTRATION. THIS PRODUCT IS NOT INTENDED 
TO DIAGNOSE, TREAT, CURE, OR PREVENT ANY DISEASE,20% OFFRenew Life 
Ultimate Flora
Select Sizes & Varieties 
When taken regularly, probiotics—the good bacteria 
found in our bodies-support digestive and immune
balance to help you feel healthier and happier.PROBIOTIC 
SUPPLEMENT"
2112,week_27_page_2,"NATURAL DEODORANTschmidt'sNEUTRALIZES ODOR AND ABSORBSW
NET WT. 2 OZ. (56.7G)20% OFF 
Schmidt's Deodorants 
BRAND WIDE SALE
All Sizes & Varieties 
Made with pure essential oils and no fillers. Effectively 
neutralizes odor and helps absorb wetness, while
feeling great on skin and smelling amazing.ROSE+VANILLA"
2113,week_27_page_2,GUARANTEED
2114,week_27_page_2,VD ABSORBS WETNESS
2115,week_27_page_2,NO.
2116,week_27_page_2,"SINCE 1930GARCINIA 
A step towards optimal weight 
Supports appetite & metabolismGARCINIA 
A step towards optimal weight 
Supports appetite & metabolismHAPPINE
THROUGHLiimalayaNON
GMO 
VERIFIEDUSDA 
ORGANICHerbal SupplementHerbal Suppleme
60 CAPLET60 CAPLETS"
2117,week_27_page_2,WELLNE
2118,week_27_page_2,MNONUSDA
2119,week_27_page_2,VERIFIEDGMOORGANIC
2120,week_27_page_3,Sales Valid Wed. January 3 - Tues. January 9 EARTH FARE *
2121,week_27_page_3,"$1 OFFHealthy Meals 
On-the-Go 
From the Deli 
All Varieties 
Under 400 calories! 
Enjoy a variety of 
Grab & Go meals made 
fresh in the Earth Fare Kitchen 
with the highest quality 
ingredients: chicken and turkey 
that have never been administered antibioticsor growth 
hormones, organic, Non-GMO Project Verified Tofu, and 
organic rice and pasta."
2122,week_27_page_3,"MADE 
IN HOUSE"
2123,week_27_page_3,"MADE 
IN HOUSE"
2124,week_27_page_3,"$3998 oz.SAVE $1 
Kale Caesar
Salad 
From the DeliMADE 
IN HOUSE"
2125,week_27_page_3,"$1 OFFSnackables 
& Samplers 
From the Deli 
12 oz., All Varieties 
Packaged daily in-house with 
fresh ingredients for healthy, 
on-the-go convenience."
2126,week_27_page_3,"A twist on a classic, using fresh kale, pumpkin seeds, and our signature
crostini from the Earth Fare Bakery! Served with a delicious Mexican 
Pepita Caesar salad dressing from Cindy's Kitchen. Food for thought...
A pepita is Spanish for pumpkin seed."
2127,week_27_page_3,"$699$699SAVE $1 
Flax 4 Life 
Mini Brownie 
Muffin Bites 
14 oz., All Varieties 
Gluten-Free, Dairy-Free, 
Nut-Free, and Non-GMO, 
these perfectly baked brownies are perfect 
for get-togethers or just to treat yourself.SAVE $1 
Big Tomato 
Chardonnay & Cabernet 
750 mL., All Varieties 
From a 5th generation, family owned and managed wine company, 
these are the perfect wines to have on hand for unexpected 
guests, or just for yourself. Only available at Earth Fare.CARTH FARE"
2128,week_27_page_3,"PKG OF 12 - NET WT. 140 (396)
23 DOA SEHEMUAFLAX ILIFECHOCOLATE 
BROWNIEAMBAYAR POST YURITY10GLUTEN 
FREEGLUTEN-FREE 
ELAX 
MINI MUFFINSNON-GMO"
2129,week_27_page_3,"2/$6SAVE $2.98 on 2 
10-Pack 
Mini Cookies 
From the Bakery 
All Varieties 
Fresh Baked In-House with No Artificial 
Sweeteners, Flavors, or Preservatives"
2130,week_27_page_3,FRESH
2131,week_27_page_3,"10% OFF 
All Bulk Items 
Excludes pre-packaged items, 
bulk coffee, bulk tea, and bulk herbs. 
Earth Fare's bulk selection allows 
you to save big, customize the 
amount you want, and reduce waste."
2132,week_27_page_3,"FRESH $ 499/PackSAVE $1/Pack 
8-Pack Mini
Croissants 
From the Bakery
Select Varieties 
Soft and Buttery, Baked Fresh In-House"
2133,week_27_page_3,"NTESVONEWHEAT FREE GLUTEN FREE MILK FREEWHOLESOME 
FIVE SEEDED
LOROWTH .LOADED WITH SUPER 
SEEDS AND DELICIOUSLY 
GLUTEN FREE, THIS ISGenius"
2134,week_27_page_3,"$499 
GLUTEN 
FREE
SAVE $1
Genius 
Gluten-Free Loaf Bread
14.1 oz., All Varieties 
This Gluten-Free and Dairy-Free sliced bread is perfect
for sandwiches with no artificial preservatives."
2135,week_27_page_3,BIG TOMATO
2136,week_27_page_3,"WINE CELLARS
CALIFORNIA CHARDONNAY"
2137,week_27_page_3,"DT*GER CREEKina buttery 
ee , Lanmad 
Wisconsin friginal"
2138,week_27_page_3,Boy
2139,week_27_page_3,"KICK ASS
DARK ROAST 
SWEET SMOKY AUDACIOUSRoasted in Canada
Net Wt. 102KICKING 
HORSEExtraordinary 
Organic Fair Trade
Whole Bean 
Arabica CoffeeCOFFEEORGANIC"
2140,week_27_page_3,"Download on theHEALTHY 
REWARDS
JOIN 
HEALTHY
REWARDS™ 
IT'S FREE & EASY!
At Any Earth Fare 
Location. And download 
our new App for More
exclusive deals.GET IT ON"
2141,week_27_page_3,"SAVE $4/lb.
Deer Creek 
The Robin Cheese
You've never had Colby quite like 
this! Deer Creek's throwback recipe 
for this American original cheese is
full of fresh, buttery flavor.$999/lb.$999 
SAVE $1 
ONE HOPE
Brut 
750 mL., Select Varieties 
Sparkling Brut from Napa Valley California with 
an 87 point rating from Wine Spectator. Every 
case sold funds 25 meals for a child in need. 
$11.99 in TN, GA, VA, OH, & MI SAVE $2
$12.99 in FL, AL, & IN SAVE $3"
2142,week_27_page_3,ONE HOPECAREBRUT
2143,week_27_page_3,"FAIR 
$999
TRADE 
SAVE $3 
Kicking Horse 
Coffee 
Blends 
10 oz., All Varieties 
Deep, delicious flavor is roasted in the Canadian 
Rocky Mountains to create this Organic and Fair 
Trade certified coffee."
2144,week_27_page_3,App Store
2145,week_27_page_3,Google Play
2146,week_27_page_4,EARTH FARE
2147,week_27_page_4,Sales Valid Wed. January 3 - Tues. January 9
2148,week_27_page_4,ricanmanee
2149,week_27_page_4,"$299/1b. 
SAVE 50¢/lb.
Fresh 
Boneless, Skinless
Chicken ThighsFRESHAmerySERFIED"
2150,week_27_page_4,"$999/Ib. 
SAVE $4/1b.
Wild Caught 
Fresh Key West 
Florida. Pink Shrimp
21-30 Count 
No Water Additives or Preservatives, 100% Traceable 
and Sustainably Sourced, Caught with Turtle-Safe Nets"
2151,week_27_page_4,"$399/lb. 
SAVE $3/lb. 
Fresh 
Bone-In Pork Chops 
Never Administered Antibiotics or Growth Hormones, 
100% Vegetarian Diet, Never Fed Ractopamine, 
Never Raised in Gestation Crates4/$10SAVE $5.96 on 4 
Maryland 
Crab Cakes3 oz.FRESH"
2152,week_27_page_4,"I CRUELTY
FREEINSTANT 
Y HYDRATION
Hydro Serum 
Facial MaskNON-GMO"
2153,week_27_page_4,"Never Administered Antibiotics or Growth
Hormones, 100% Vegetarian Diet,
3rd Party Certified Humanely Raised 
House Made Chicken Sausade $2.99/lb20% OFF
Xlear 
Spry Gum & Mints"
2154,week_27_page_4,"INTUITIMADE FRON POR 
BAISEN VITRO TE
REND 
FRATED DETHeart 
HealthyEARTH 
FARE"
2155,week_27_page_4,"FULLY COOKEDNETT 
7 02 (1989)Black Forest 
UNCURED HAM 
NO NITRATES OR NITRITES ADDED*"
2156,week_27_page_4,"GLUTEN 
FREE"
2157,week_27_page_4,ANDALOUNATURALS
2158,week_27_page_4,"AUNT DOTTIE'SSESAME GINGER
DRESSING"
2159,week_27_page_4,"No Preservatives, Chef Inspired, Hand 
Scooped, Real North American Blue Crab 
Meat, Earth Fare Exclusive Recipe$449"
2160,week_27_page_4,"Andalou 
Facial Care
All Sizes & Varieties 
Andalou Naturals embodies beauty in 
action-infusing the best of nature and knowledge
into mindful and effective award-winning 
products that are good for people and the planet. 
Non-GMO Projected Verified, Cruelty-Free,
Fair Trade and Eco-Friendly.1000 Roses 
SOOTHING 
Fiber Sheet Mask 
Masque Feuille de Fibre20% OFF"
2161,week_27_page_4,"Single Use 
6 tloze 18 mlFAIR 
TRADE"
2162,week_27_page_4,"TASTES GREATAll Sizes & Varieties 
Naturally sweetened for a delicious 
flavor with dental health benefits. 
Non-GMO, Gluten-Free, & Vegan.NATURAL PEPPERMINTXYLITOLGLUTEN 
NON-GMO
FREEDENTAL DEFENSE GUMVEGAN"
2163,week_27_page_4,"voltiALL NATURAL GLUTEN
NO PRESERVATIVE95 Fl. Oz. 08"
2164,week_27_page_4,"$1 OFF 
Earth Fare 
Lunch Meats 
7 oz., All Varieties 
Nitrate and nitrite-free lunch 
meats are delicious on their 
own or on sandwiches.LITS BERE - EAST OPEN - RESEALASLE KEEP FRESHOF"
2165,week_27_page_4,"MORE ORGANIC PRODUCE THAN ANYONE ELSESAVE $1 
Aunt Dottie's 
Salad Dressing 
9.5 oz., All Varieties 
Adding a unique spin to classic 
recipes, these salad dressings 
are created from whole food 
ingredients and without 
additives, preservatives, 
gum, or processing.DELICIOUS ZEGITES AT 
JENNYSGOURMETFOODS.COM"
2166,week_27_page_4,"2/$5SAVE 98¢ on 2 
Blackberries 
Much like spinach, raisins, apples, plums and 
grapes, blackberries are rich in bioflavonoids 
and Vitamin C."
2167,week_27_page_4,ORAL CARE ON-THEMASprySUGADI
2168,week_27_page_4,"$1 99/lb. 
SAVE $1/lb. 
Organic Broccoli 
One of the healthiest foods, broccoli is 
a great source of vitamins K and C, a 
good source of folate (folic acid) and 
also provides potassium and fiber.ORGANICWhile supplies last. Offers may vary by store. Subject to change without notice. Statements have not been evaluated by the Food and Drug 
Administration. Products are not intended to diagnose, treat, cure or prevent any disease. EARTH FARE and the tomato logo. Reg. U.S. Pat. & Tm. Off.NON-GMOTO FIND THE STORE NEAREST YOU, VISIT EARTHFARE.COMThe paper in this insert was provided through
a PEFC Certified Paper Manufacturer. 
For more information go to www.pefc.org."
2169,week_27_page_4,"$199/1b. ORGANIC 
SAVE $1.50/lb. 
Organic
NON-GMO 
Navel Oranges 
Rich in sweet juice, seedless and easy 
to peel, vitamin-packed navels get their name 
from the area opposite its stem that looks like 
a human belly button. Gobble fresh, chop into 
salads or baked goods, or zest.ORGANIC 
$499/Bag 
SAVE $2/Bag 
2 lb. Bag
NON-GMO 
Organic Lemons 
High in Vitamin C, add to 
water for natural flavor."
2170,week_27_page_4,"ORGANIC 
$1 99/1b. 
SAVE $1/lb.
NON-GMO 
Organic Zucchini 
& Yellow Squash"
2171,week_27_page_4,"A great source of dietary fiber, 
as well as anti-inflammatory 
and antioxidant flavonoids."
2172,week_28_page_1,Sales Valid Wed. January 10 - Tues. January 16
2173,week_28_page_1,WE LONGE
2174,week_28_page_1,"FLOW 
PRICE!99¢KTED TIMESAVE $1.51 
Organic 
Green Kale 
A nutritional Superfood, Kale is low in 
calories, high in fiber, iron and vitamins. 
Excludes Lacinato & Red KaleNON-GMO"
2175,week_28_page_1,"EARTH 
FAREO- WITH -"
2176,week_28_page_1,99¢/lb.
2177,week_28_page_1,"FRESHricanHuma,"
2178,week_28_page_1,Ameri
2179,week_28_page_1,ORGANIC
2180,week_28_page_1,"SAVE $1.69/1b. 
Fresh 
Whole Chickens 
From the Meat Department 
Never Administered Antibiotics or Growth 
Hormones, Fed a 100% Vegetarian Diet, 
3rd Party Humanely Raised. Perfect 
roasted, baked, or smoked!"
2181,week_28_page_1,SPRINGERMountain Farms
2182,week_28_page_1,EST 1975
2183,week_28_page_1,FORDLASKAS
2184,week_28_page_1,"$999/lb.Wild, Natural & Sustainable 
SAVE $5/lb. 
Wild Caught 
Alaska Coho
NON-GMO 
Salmon Fillet 
100% Traceable and Sustainably Sourced, All Earth Fare 
Salmon is non-GMO, Superior Flavor, Great Source of Omega-3 
Fatty Acids, Product of the USA (Alaska), Frozen at Sea"
2185,week_28_page_1,$399/lb.
2186,week_28_page_1,"FREEBUY ONE, GET ONESAVE up to $4.99 on 2 
1 lb. Strawberries 
& Half Pint Blackberries 
A good source of Vitamin C, fiber and 
antioxidants, with fewer than 
100 calories per cup."
2187,week_28_page_1,ATURAL FO
2188,week_28_page_1,"FOODSHUMANELY HANDLED 
INDEPENDENTLY VERIFIED
Robert E. MeyerMEYER NA"
2189,week_28_page_1,"USDA
CHOICE 
SAVE $1/lb. 
Ground Fresh 3X Daily 
USDA Choice 
Ground Round 
Never Administered Antibiotics or Growth Hormones, 100% 
Vegetarian Diet, 3rd Party Certified Humanely Handled, 
Genetically Certified Angus, Traceable from Farm to Fork"
2190,week_28_page_1,"BUY ONE 
BOGOGET ONE FREE"
2191,week_28_page_1,GREEK YOGURTSTRAWBERRY OSHABANI
2192,week_28_page_1,"CITRUSSUMD$379/1b. 
EVERYDAY 
LOW PRICE 
Sumo Mandarins 
Easy to peel, enormously sweet 
taste, seedless, & juicy without 
being messy. 
Back For Limited Time Only.Ready-to-Cook TRY ALL OUR DELICIOUS VARIETIES! 
CIQU ................................................
$3
$5 $5 
EASY AS 1-2-3 Norwegian Teriyaki Lemon Basil Wild
Wild
Scottish Chilean 
Steelhead Cobia Swordfish Alaska Cod Cedar Plank Salmon with Sea Bass 
1 Thaw 
Trout 5 oz. 
4 oz. with Butter Salmon
Butter with Butter 
2 Sauté in skillet
6 oz. 
3 Serve and enjoy Our 100% Traceable and Sustainably Sourced fish is never given water additives or preservatives.SIGN UP FOR EMAIL DEALS & MORE AT EARTHFARE.COM"
2193,week_28_page_1,"CHOBANI 
SAVE 374 
Chobani 
Greek Yogurt 
5.3 oz., Select Varieties 
From farm to fridge, this yogurt starts with 
milk from cows not treated with added growth 
hormones like rBST.BERRY ON THE BOTTOM"
2194,week_28_page_1,"Avocados 
Mexico4/$5SAVE 96¢ on 4
Calavo 
Hass Avocados 
An excellent source of healthy Omega-3 fats, studies 
show eating avocados supports cardiovascular health, 
healthy aging, and weight management. Consider eating 
avocados daily or several times a week."
2195,week_28_page_1,From
2196,week_28_page_1,88¢
2197,week_28_page_1,"$999/lb.
GRASS 
SAVE $7/lb.
FED 
Grass Fed 
Whole Beef Tenderloins 
Never Administered Antibiotics or Growth Hormones, NON-GMO 
Raised on 100% non-GMO Grass Pastures, High in 
Omega-3s and Conjugated Linoleic Acid 
Filet Mignon $13.99/lb."
2198,week_28_page_1,..$3. .. ... .. ... .. .. .SA.. .. ... .. .. ... .. ... .. .. ... .. .$7
2199,week_28_page_1,$10
2200,week_28_page_1,6 oz.
2201,week_28_page_1,6 oz.
2202,week_28_page_1,6 oz.
2203,week_28_page_1,5 oz.
2204,week_28_page_2,"GROCERY 
EVERYDAY GROCERIES CAN 
MAKE EVERY DAY HEALTHY. 
No Artificial Fats or Trans Fats, 
No High Fructose Corn Syrup"
2205,week_28_page_2,"SAVE $1.98 on 2
Health-Ade 
Kombucha 
16 oz., Select Varieties
Health-Ade Kombucha is 
brewed in super small batches 
for a smooth, bubbly, and 
deliciously pure flavor2/$6"
2206,week_28_page_2,ORGANIC
2207,week_28_page_2,"organic 
free rangePacific. ORGANIC2/$6SAVE $1.98 on 2 
Pacific Natural Foods 
Organic Broths 
32 oz., Select Varieties 
Organic broths made with 
simple, natural ingredients."
2208,week_28_page_2,"ORGANIC10/$10Que Pasa 
Tortilla Chips 
5.5-16 oz., Select Varieties 
These gourmet tortilla chips are made 
from stone-ground masa that delivers 
rich unique flavor, a delightful crunch,
and whole grain nutrition.SAVE $2.45 on 10 
Good Culture 
Flavored
good 
Cottage Cheese 
5.3 oz., Select Varieties 
Good Culture's Cottage Cheese starts with creamy cheese from 
grass-fed cows, and the rest of the recipe is simple: milk, cream, 
Celtic sea salt, and live and active cultures.QUE 
PASATORTILLA 
CHIPS$1 OFFCOBSREGES ORGANIC"
2209,week_28_page_2,"Created by16 Wrapped Tea Bag 
Herbal Supplement 
WET WT1.13 OZ (820NEWSINCEorganic
Turmeric 
with Meadowsweer & Ginger 
Naturally Caffeine Free Herbal TeaWESAVE $2.98 on 2 
Traditional Medicinals
Herbal Tea
16 Count, Select Varieties 
Whether you need a little extra support or you're
looking for a soothing and delicious naturally 
caffeine free tea, these herbal teas range from 
the mintiest peppermint to the zestiest ginger.
You'll be sure to find a favorite!herba 
teas2/$7ADI1974USDA 
ORGANICHerbNON-GMO"
