,flyer_name,text
1909,week_25_page_3,"SAVE $1.98 on 2 
The Original Bagel Company 
Bagels 
6 Pack, All Varieties 
Non-GMO, kettle-boiled bagels without 
artificial preservatives are the perfect 
way to wake up.2/$6NON-GMOOriginal Bagel"
1910,week_25_page_3,"FRESH
$599/Pack
SAVE $1/Pack 
4-Pack Muffins 
From the Bakery
All Varieties 
All cookies, muffins, and cakes that we bake fresh in-house 
use only non-GMO ingredients and cage free eggs. We never 
use artificial flavors, colors, sweeteners, or preservatives.
We never use hydrogenated oils. 
Discount Taken at Register."
1911,week_25_page_3,FAMILY RECIPESPORKRAISED
1912,week_25_page_3,"$999/lb. 
SAVE $2/lb. 
Dietz & Watson Originals 
Maple Honey Ham 
Sliced to order from the Deli. 
Free of Added Nitrates and 
Nitrites, Humanely Raised, Never 
Administered Antibiotics 
or Growth Hormones."
1913,week_25_page_3,"VEGANMADE 
IN HOUSE"
1914,week_25_page_3,"$899/lb. 
SAVE $1/lb. 
Roasted Brussels 
Sprouts with Garlic 
From the Deli 
Fresh brussels sprouts roasted in 
garlic and extra virgin olive oil is a 
delicious way to enjoy this 
nutritious vegetable."
1915,week_25_page_3,"$999/lb.SAVE $1/lb. 
House-Made 
Roast Beef
From the Deli
Roasted In-House, Never 
Administered Antibiotics or Growth 
Hormones, 100% Vegetarian Diet,
Traceable from Farm to Fork."
1916,week_25_page_3,"$699/lb. 
SAVE up to $2/lb. 
Party Dips 
& Spreads 
From the Deli 
Spinach Artichoke Dip, 
Pimento Cheese, & Bruschetta 
Made with BST-Free Cheese and All-Natural 
ingredients for entertaining or snacking."
1917,week_25_page_3,"MADE 
IN HOUSE"
1918,week_25_page_3,Sales Valid Wed. December 20 - Tues. December 26 EARTH FARE *
1919,week_25_page_4,"$1299 
SAVE up to $11 
UNO 
Malbec 
750 mL. 
Wild berry and plum 
flavors with smoke and 
vanilla joining through the 
persistent finish. Pairs well 
with any red meat, roasted 
lamb, grilled vegetables, 
and any aged cheese.2013 
MALBECANTIGALENERA ARGENTINAThe paper in this insert was provided through
a PEFC Certified Paper Manufacturer. 
For more information go to www.pefc.org.ENJOY 10% OFF WHEN YOU PURCHASE 6 OR MORE BOTTLES OF WINE 
TO FIND THE STORE NEAREST YOU, VISIT EARTHFARE.COMHEALTHY REWARDS 
OFFER WITH CARD 
$799 IR
-I 
SAVE $5
DES 
Counter Culture CENT 
Iridescent 
Coffee 
12 oz. 
Dark chocolate, berry-sweet taste with an easy, 
approachable flavor profile based on coffees 
from Latin America, Ethiopia, and Kenya. 
Discount Taken at Register 
While Supplies LastSAVE $10/lb. 
Cropwell Bishop 
Queen's Edition 
Blue Stilton 
This unique take on the English Classic is made using a 
recipe developed for Queen Elizabeth's coronation. This 
creamy, crumbly treat is available at Earth Fare 
for a limited time only! 
Discount Taken at Register$1499/lb.SAVE $1.50 
Sierra Nevada 
Celebration 
Beer 
6 Pack Bottles 
Celebration Ale is one of the earliest examples of an 
American-style IPA and one of the few hop-forward 
holiday beers. Famous for its intense citrus and pine 
aromas, Celebration is a bold and intense holiday IPA. 
$9.99 Everyday Low Price in OH$9492016
SUR 
CELEBRATIONCELEBRATIONCELEBRATIONHEALTHY REWARDS 
OFFER WITH CARD"
1920,week_25_page_4,"While supplies last. Offers may vary by store. Subject to change without notice. Statements have not been evaluated by the Food and Drug 
Administration. Products are not intended to diagnose, treat, cure or prevent any disease. EARTH FARE and the tomato logo. Reg. U.S. Pat. & Tm. Off."
1921,week_25_page_4,NTENOcaftenDark Chocolate Barry Sweet
1922,week_25_page_4,"SIERAFRESH HOP IPAParet 
TedientsA NEVNFRIWED A BOTTLED BY STEREACELEBRATION"
1923,week_25_page_4,BRENTNOCELEBRATIONSAUNA
1924,week_25_page_4,RRA NEVADA
1925,week_25_page_4,MALE
1926,week_25_page_4,"Whether you're baking, juicing, or eating, 
it's the perfect time of year to enjoy 
your favorite apple!good clean greensHOLIDAY ENTERTAINING ESSENTIALS DESTINATIONthe sweetest crunchiest inner heart leavewashedORGANICNET WT 70Z (1996)$199/lb. 
SAVE $1/lb. 
Organic 
Zucchini & 
Yellow Squash 
A great source of dietary fiber, 
as well as anti-inflammatory 
and antioxidant flavonoids.SAVE $1.98 on 2 
organicgirl 
Salad 
5 oz., Select Varieties 
Made with simple and clean 
ingredients that are washed three 
times before they're packaged in 
100% recyclable containers.2/$6"
1927,week_25_page_4,NON-GMO
1928,week_25_page_4,NON-GMO
1929,week_25_page_4,NON-GMO
1930,week_25_page_4,"$699/Box 
SAVE $2/Box 
5 lb. Box 
Clementines 
These small citrus fruits have 
thin, easy-to-peel skin, making 
them a great snack, 
rich in vitamin C.$499/Bag 
SAVE $2/lb. 
3 lb. Bag Organic 
Gala ApplesSAVE $5/lb. 
USDA Choice 
or Better 
Whole Beef 
Tenderloins 
Never Administered Antibiotics 
or Growth Hormones, 100% 
Vegetarian Diet, 3rd Party Certified 
Humanely Handled, Genetically 
Certified Angus, Traceable from 
Farm to Fork 
Trimmed & Tied For FreeHUMANELY HANDLED 
INDEPENDENTLY VERIFIED
Robert E. MeyerUSDAAL FOONER NATUR$1499/lb.Sales Valid Wed. December 20 - Tues. December 262/$10SAVE $1.98 on 2 
Heat & Serve 
Real Blue Crab Dips 
From the Seafood Dept. 
5 oz., Shallot Goat 
Cheese & Delta City Hot 
Made with sustainably sourced and 
traceable crab meat. Enjoy hot or cold!EARTH FARE O"
1931,week_25_page_4,"SPRINGER 
Mountain FarmsTIFYicannanesORGANIC"
1932,week_25_page_4,OD
1933,week_25_page_4,ORGANIC
1934,week_25_page_4,romaine heart leavesorganicgirlorganic
1935,week_25_page_4,Amer
1936,week_25_page_4,"SAVE $1 on 2 
Organic Celery 
A great antioxidant full of vitamin C,
beta-carotene, and manganese.2$4NON-GMO"
1937,week_25_page_4,"FRESH$149/lb. 
SAVE $1.10/1b.
Fresh 
Whole Chickens
From the Meat 
Department
All Varieties 
Never Administered Antibiotics
or Growth Hormones, Fed a 
100% Vegetarian Diet, 3rd Party
Humanely Raised. Perfect 
roasted, baked, or smoked!"
1938,week_25_page_4,ORGANIC
1939,week_25_page_4,"$1099/lb. 
SAVE $3/lb.
Wild Caught 
Fresh Key West 
Flórida. Pink Shrimp
21-30 Count 
No Water Additives or Preservatives,
100% Traceable and Sustainably 
Sourced, Caught with Turtle-Safe Nets"
1940,week_26_page_1,"$699/lb.
SAVE $4/lb. 
Cranberry Pecan 
Chicken Salad
From the Deli 
Cranberries and pecans provide a 
slightly sweet and delicious flavor. Made Fresh 
In-House, American Humane Certified Chicken, Never
Administered Antibiotics or Growth Hormones.MADE 
IN HOUSEumanesricanFIEMADE 
IN HOUSE 10% OFF
All Catering Trays 
From the Deli & Bakery 
All Varieties 
Make the Holidays a little easier 
with Earth Fare catering. 
Pre order 48 hours prior.EMO$599SAVE $1.51 
Organic 
Green Kale 
A nutritional Superfood, Kale is low in 
calories, high in fiber, iron and vitamins. 
Excludes Lacinato & Red KaleBRUTVeuve ClicquotEARTH FARE IS OPEN UNTIL 7PM NEW YEAR'S EVE; 9AM-6PM NEW YEAR'S DAY20% OFF 
All Sparkling
Wine 
All Sizes, Brands, & Varieties 
From French Champagne to Italian 
Prosecco, Earth Fare has your New 
Year's party covered with an array 
of options, including Organic and
non-GMO selections. 
Excludes OH & TNSAVE $1
Earth Fare 
Organic Florida 
Orange Juice
89 oz. 
Packed with vitamins A, C,
and thiamin, boost your 
immune system with a glass
of orange juice that's 
not from concentrate.Avocados
Mexico 
99¢ 
SAVE 50¢ 
Hass Avocados
Calavo 
An excellent source of healthy Omega-3 fats, studies show 
eating avocados supports cardiovascular health, healthy 
aging, and weight management. Consider eating 
avocados daily or several times a week.Eat them plain, or use for baking and smoothies, 
these nutrient-rich berries make it easy to 
incorporate healthy into your everyday diet.NON-GMO ORGANICBoneless Pork Roast 
Never Administered Antibiotics or 
Growth Hormones, 100% Vegetarian 
Diet, Never Fed Ractopamine, Never 
Raised in Gestation CratesFresh$499/lb. 
SAVE $2/lb.1 lb."
1941,week_26_page_1,"201EARTH 
FAREO 
100% ORANGE 
JUICE 
NO PULP 
NOT FROM CONCENpar"
1942,week_26_page_1,"CDTIMAFLOW 
PRICE!"
1943,week_26_page_1,IMITA
1944,week_26_page_1,INGREDIENTSNON
1945,week_26_page_1,"$399 
SAVE $1 
Strawberries"
1946,week_26_page_1,MADE WITH
1947,week_26_page_1,ORGANIC
1948,week_26_page_1,SRTIFAmeri
1949,week_26_page_1,From
1950,week_26_page_1,"$999/lb.SAVE $5/lb. 
Cooked Shrimp
31-40 Count 
No Water Additives or Preservatives,
100% Traceable and Sustainably 
Sourced, Caught with Turtle-Safe Nets"
1951,week_26_page_1,FED
1952,week_26_page_1,"GRASS NON-GMO....... SURF&TURF
$5/EACH 
$5/EACHSAVE $4.99 
Wild Caught 
Maine Lobster Tails 
3-4 oz. 
100% Traceable and Sustainably Sourced, 
No Water Additives or Preservatives"
1953,week_26_page_1,"SAVE up to $3.99 
Grass Fed 
Filet Mignon 
7-8 oz. 
Never Administered Antibiotics 
or Growth Hormones, Raised on 100% non-GMO Grass 
Pastures, High in Omega-3s and Conjugated Linoleic Acid 
Price per lb. in IN, NC, and Canton, OH Markets."
1954,week_26_page_1,FRESH
1955,week_26_page_1,Sales Valid Wed. December 27 - Tues. January 2
1956,week_26_page_1,EST 1975
1957,week_26_page_1,"Valid 12/27/17-1/2/18 
The “25% Off Offer"" coupon is valid for 25% off the most expensive item in your 
basket. Offer is valid at all Earth Fare locations. Coupon only valid from December 27, 
2017 - January 2, 2018. Offer is valid for Healthy Rewards customers only and is not 
transferable. Limit one offer per customer. Healthy Rewards card or ID and coupon must 
be provided in order to receive discount. Discount not valid on beer, wine or gift cards. Not 
valid with team member discount. No cash value. Subject to change without notice."
1958,week_26_page_1,"EARTH 
FAREO"
1959,week_26_page_1,"HEALTHY REWARDS MEMBER EXCLUSIVE 
RING IN THE NEW YEAR WITH A GIFT FROM US! 
25% OFF ANY ONE ITEM
IN YOUR BASKET
EARTH FARE O"
1960,week_26_page_1,- WITH -WE LONGE
1961,week_26_page_2,PHILOSOPHY
1962,week_26_page_2,"- Artificial fats and trans-fats
Artificial preservatives- Antibiotics
Artificial sweeteners 
- Artificial colors or flavors- Added hormones 
- High fructose corn syrup 
- Bleached or bromated flour"
1963,week_26_page_2,cond WE PLEDGE OUR FOOD IS FREE OF:
1964,week_26_page_2,/
1965,week_26_page_2,OUR
1966,week_26_page_2,"$349SAVE 50¢
Earth Fare 
Organic Conserves 
16.5 - 17.5 oz, Select Varieties
Perfect on top of toast, ice cream, 
or desserts, our natural fruit conserves
bring juicy flavor to any dish."
1967,week_26_page_2,"2/$5SAVE $2.98 on 2
Late July 
Restaurant Style
Tortilla Chips 
Three Cheese
10-11 oz., Select Varieties 
C. PIZZA
Committed to sourcing the 
highest quality ingredients that
are free of toxic persistent 
pesticides, artificial flavors,
colors, and preservatives. 
Udi's 
Frozen Pizza 
10 - 18.5 oz., Select Varieties 
A savory sauce of vine-ripened tomatoes, extra-virgin olive oil, 
garlic, and spices, are all spread over Udi's baked-to-perfection thin 
and crispy gluten free crust!SourceExcellent 
Source of 
Protein & 
CalciumMozzarella Parmesan
Monterey Jackof GlutenGLUTEN 
FREE"
1968,week_26_page_2,"$499ORGANIC 
FROSTED 
FLAKESGLUTEN
FREE 
HABEORGANIC & GLUTEN FREE 
CORNFLAKES SWEETENED 
WITH ORGANIC CANE SUGAREVERYDAY LOW PRICE
Earth Fare 
Organic Peanut Butter
16 oz., Select Varieties 
Made with simple natural ingredients—including 
dry roasted U.S. peanuts and sea salt. Enjoy on 
sandwiches, apple slices, or as an addition to
your next smoothie.$349 
SAVE 50¢
Earth Fare 
Organic Kids Cereal
10.6 oz., Select Varieties 
These organic kids breakfast cereals are a 
fun, healthy way to start the day. Gluten-free,
preservative-free, and non-GMO."
1969,week_26_page_2,"KEEP FROZEN 
NET WT. 16.1021) 45630% OFF"
1970,week_26_page_2,"EarthFare 
ORGANICORGANICStrawberry
CONSERVES 
MANET WT 16.5 OZ (46892"
1971,week_26_page_2,Gluten Free
1972,week_26_page_2,udis
1973,week_26_page_2,"ORGANICEARTH 
FAREO 
Organic
SALTED 
PEANUT BUTTER"
1974,week_26_page_2,"EARTH
FAREO. 
Organic"
1975,week_26_page_2,1102 (3129)
1976,week_26_page_2,NET WT
1977,week_26_page_2,INGREDIENTS
1978,week_26_page_2,"ANTE 
Restaurant Style
TORTILLA CHIPSAMAZINGLY DELICIOUS ASNACKSOrganic 
SEA SALTUSD"
1979,week_26_page_2,.....
1980,week_26_page_2,THING CRISPYWeg
1981,week_26_page_2,"2/$5SAVE $1.98 on 2 
Kevita 
Kombucha 
12.2 - 16 oz., 
Select Varieties 
KeVita Probiotic Drinks are light 
and refreshing with a delicious 
fruit taste. Fermented with 
water kefir culture, every bottle 
has 4 strains of live probiotics 
and 4 billion CFUS.KEVITACON EARTH FARE BRAND ..MASTER BREW 
KOMBUCHALIVE 
PROBIOTICUSDANATURALLY 
ENERGIZINGIcelandic style skyr 
strained non-fat yogurt
Grade A 0% milkfatLAVENDER
MELON 
15.2 fl oz/ 450 mlSAVE $2.16 on 4 
Icelandic 
Style Yogurt 
5.3 oz., Select Varieties 
The Traditional Yogurt of Iceland, made with milk from 
grass-fed cows, simple ingredients and not a lot of sugar."
1982,week_26_page_2,STO
1983,week_26_page_2,MADE WITH
1984,week_26_page_2,"Koeping It Roll
SomGFcrispy whole grain baked crackers
gluten freeNEL WTOZATO"
1985,week_26_page_2,"ORGANIC 
LATEJULY"
1986,week_26_page_2,PERFECT FOR PARTIES with FRIENDS
1987,week_26_page_2,"New!GLUTEN 
FREE
2/$6 
Fire-Roasted Veggie
SAVE $1.98 on 2
Van's 
Crackers
4-5 oz., Select Varieties 
Gluten-Free and full of flavor, these crackers are
perfect for dipping or snacking.nutrient rich 
whole grainsnatural foodsvan's"
1988,week_26_page_2,5.30(15gVANILLA
1989,week_26_page_2,Net WE
1990,week_26_page_2,"loaded with 
brown rice, oats, 
millet, quinoa
amaranth"
1991,week_26_page_2,4/$5
1992,week_26_page_2,"""STYLIFT FLOWSTE"
1993,week_26_page_2,siggis
1994,week_26_page_2,ORGANIC
1995,week_26_page_2,"W.KNUDSENSORGANIC APPLE
W ir wrywie wirke 
we we, with wher ingredien"
1996,week_26_page_2,"SAVE $2.98 on 2 
R.W. Knudsen 
Sparkling 
Ciders 
25.4 oz.- 750 ml., 
Select Varieties 
The perfect drink for 
special occasions. Made 
with the joy of the harvest, 
these non-alcoholic, 
sparkling beverages help 
you celebrate in style.NON-GMO
2/$7"
1997,week_26_page_2,Shake before usingRindu
1998,week_26_page_2,"2/$7Homestead 
CreameryNESTERSales Valid Wed. December 27 - Tues. January 2SAVE 98¢ on 2 
Homestead Creamery
Egg Nog
1 Quart 
With a rich, creamy, bold flavor
that is never washed down, 
Homestead Creamery takes pride
in providing farm-fresh products 
from 3rd and 4th generation family
farms in Virginia.EARTH 
FAREFRIEND7700$599/1b. 
SAVE $3/lb. 
Bulk 
Pollinator 
Friendly 
Almond Butter 
Almond Butter gives you a dose of Vitamin E, 
helps lower cholesterol, and is high in magnesium, 
which boosts your overall heart health."
1999,week_26_page_2,"$999/lb. 
SAVE $2/lb. 
Bulk 
Salted & Unsalted 
Deluxe Roasted 
Mixed Nuts 
A delicious balanced mix of nuts combined 
to satisfy nut lovers everywhere!"
2000,week_26_page_2,"parkling 
ORGANIC APPLE"
2001,week_26_page_2,LINATOS
2002,week_26_page_2,EARTH FARE 0
2003,week_26_page_3,Google Play
2004,week_26_page_3,App StoreDownload on the
2005,week_26_page_3,GET IT ON
2006,week_26_page_3,"Chicken 
Salad 
From the DeliSAVE $2/lb. 
Dietz & Watson
Applewood 
Smoked Ham
From the Deli 
Free of Added Nitrates and Nitrites, 
Humanely Raised, Never Administered
Antibiotics or Growth Hormones.FIFOSERV$399 
SAVE $1Signature item, made fresh in-house in small batches 
from American Humane Certified chicken that is never
ed antibiotics or arowth hormones, accompanied 
by buttermilk ranch made with non-GMO organic sunflower 
oil, fresh buttermilk, nonfat yogurt, and real sour cream.$999/lb.manesericanDRESSING BOIPENZIMEMADE 
IN HOUSE9 oz."
2007,week_26_page_3,"1000 LU. 
Certified Gluten-Free 
Maintains healthy bones and teeth 
Promotes immune system health 
Easy absorption***
. .. .. 
STRAWBERRY & ORANGE
FLAVORS-SummiesPLEDGEINTEGRITYD3 
GUMMIESCountry
LifeDietary coJAG SIAL 
$699/1b.
$1 OFF
SAVE 98¢ on 2 
SAVE up to $2/1b.
Earth Fare 
Party Dips
Kale Lemonade 
MADE
Organic
ORGANIC 
From the Juice Bar
IN HOUSE 
& Spreads
Hummus 
12 oz., 16 oz., 20 oz.
8 oz., Original, Roasted 
From the Deli
Get the health benefits of Kale 
Red Pepper, Roasted
MADE WITH
in this delicious and refreshing 
Spinach Artichoke Dip,
Garlic, and Edamame 
Pimento Cheese, & Bruschetta
juice, available at the Earth Fare
Organic, Made with 
Made with rBST-Free Cheese and All-Natural
ORGANIC 
Organic Juice and Coffee Bar. 
non-GMO ingredients
SAVE $3.98 on 2 
ingredients for entertaining or snacking.
Packed with Vitamins A, C and K.
INGREDIENTS
Garden Fresh
All Natural Salsa 
HEALTHY REWARDS
16 oz., Select Varieties 
OFFER WITH CARD
Sticking with tradition, Garden Fresh
VEGAN 
FRESH
salsa is made in small batches with 
$499/Pack 
NON-GMO
quality ingredients to ensure its
signature, flavorful taste. 
SAVE $1/Pack
SAVE $1 
8-Pack Mini
Pretzilla
KOSHER 
Croissants
EVERYTHING
Pretzel Bites
4 oz., All Varieties 
From the Bakery
$1299 
Craft baked soft pretzel, Vegan, 
Select Varieties
produced in a nut free facility. Kosher. 
Soft and Buttery, Baked Fresh In-House
SAVE up to $11 
Discount Taken at Register
UNO
Malbec 
SAVE $1.98 on 2
750 mL. 
The Original 
$949
Wild berry and plum 
Derma e 
Bagel Company
Splet pour les SIERRA NEVADA
flavors with smoke and 
SAVE $1.50
vanilla joining through the 
Facial, Body,
Bagels 
Sierra Nevada
persistent finish. Pairs well 
& Hair Care 
6 Pack, All Varieties
with any red meat, roasted 
Non-GMO, kettle-boiled bagels without Celebration
lamb, grilled vegetables, 
All Sizes & Varieties 
artificial preservatives are the
and any aged cheese. 
Derma e crafts powerful, therapeutic
Beer
perfect way to wake up. 
products that are as skin-friendly as
6 Pack Bottles 
they are earth-friendly. 100% vegan,
Celebration Ale is one of the earliest examples of an 
cruelty-free formulas do not contain
American-style IPA and one of the few hop-forward 
parabens, sodium lauryl sulfates,
holiday beers. Famous for its intense citrus and pine 
petrolatum, mineral oil, artificial colors, 
gluten, soy, or GMO's. Now that's
aromas, Celebration is a bold and intense holiday IPA. 
Renew Life 
RenewLife
$9.99 Everyday Low Price in OH 
honest-to-goodness skin care.
Everyday BRAND WIDE SALE
Ultimate 
HEALTHY REWARDS
FLORA
All Sizes & Varieties 
OFFER WITH CARD
Pioneering digestive wellness for 
CRUELTY
nearly two decades with superiorFREE RECEIVE AN
quality probiotics, fiber, digestive 
EXTRA 5% OFF
aids, enzymes, and internal
ORIGINALS
cleanses to help people achieve 
Discount Taken at Register
optimal health from the inside out.EARTH 
OrganicBhas193920% OFF 
Country Life, 
Biochem, & Iron-Tek 
BRAND WIDE SALE 
All Sizes & Varieties 
Trusted nutritional supplements of 
the highest quality and purity for your 
healthy day-to-day living. 
HEALTHY REWARDS 
OFFER WITH CARD 
RECEIVE AN 
EXTRA 5% OFF 
Discount Taken at Register"
2008,week_26_page_3,Supetary 6
2009,week_26_page_3,.10
2010,week_26_page_3,Hum
2011,week_26_page_3,Crispy
2012,week_26_page_3,CINDYSbuttermilk)
2013,week_26_page_3,"JOIN 
HEALTHY
REWARDS™ 
IT'S FREE & EASY!
Join in-store and 
download our App for 
more exclusive deals."
2014,week_26_page_3,"150 
UNCURED APPLEWOOD SMOKED HAM 
NOTICES ARTIESTERE P
E RFECT 
NO ANTIBIOTICS
HUMANELY GRAIN FED
ANELY 
EVER
PORK & 
RAISEDNATURALSH"
2015,week_26_page_3,"12 PROBIOTIC STRAINS 
• Promotes Digestive Balance 
• Supports Digestive & Immune Health15 BILLION LIVE CULTURESPROBIOTIC 
SUPPLEMENTTHESE STATEMENTS HAVE NOT BEEN EVALUATED BY THE FOOD 
AND DAUG ADMINISTRATION THIS PRODUCT S NOT INTENDED 
TO DIAGNOSE TREAL CURE OR PREVENT ANY DISEASEPROBIOTIC"
2016,week_26_page_3,FAMILY RECIPESTRADITIONAL
2017,week_26_page_3,"20 VEGETABLE 
JUCAPSULES"
2018,week_26_page_3,"EARTH FARE 
HEALTHY 
REWARDS"
2019,week_26_page_3,20% OFF
2020,week_26_page_3,"DERMA:E 
Hydrating Cleanser 
Hyaluronic Acid 
Nettoyant facial"
2021,week_26_page_3,"SIERRANEBRATION
2016 
2016 CA CELEBRATION 
CELEBRATIONFRESH HOP IPAIngredientsNEVADAREWDROTTLED BY SIERRA NEVADA BIWIND CO2016 
CELEBRATIONdleyOCELEBRATION"
2022,week_26_page_3,CELEBRATION
