flyer_name,product_name,unit_promo_price,uom,least_unit_for_promo,save_per_unit,discount,organic
week_26_page_2,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_26_page_2,Organic strawberries,,,1.0,,,1
week_26_page_2,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_26_page_2,Sparkling Ciders,27.0,,2.0,1.49,,0
week_26_page_2,Pollinator friendly almond butter,3.0,1 quart,2.0,0.14,0.005055185185185185,0
week_26_page_2,Salted & Unsalted Deluxe Roasted Mixed Nuts,9.99,,1.0,2.0,0.002002002002002002,0
week_26_page_2,Organic Apple Sauce,,,1.0,,,1
week_26_page_3,Tomatoes on the Vine,,,1.0,,,0
week_26_page_3,Nutritional Bars,,,1.0,,,0
week_26_page_3,Ground Sirloin or Round,9.99,,1.0,2.0,,1
week_26_page_3,Crispy Chicken Salad,,,1.0,,,0
week_26_page_3,Free Range Large Brown Eggs,,,1.0,,,0
week_26_page_3,Applewood Smoked Ham,,,1.0,,,0
week_26_page_3,Ground Sirloin or Round,,,1.0,,,0
week_26_page_3,Family Pasta Meals,,,1.0,,,0
week_26_page_3,Frozen Organic Vegetables,,,1.0,,,0
week_26_page_3,Healthy Meals On-The-Go,,,1.0,,,0
week_26_page_3,"Facial, Body, & Hair Care",,,1.0,,,0
week_26_page_3,Fresh Hop,,,1.0,,,0
week_26_page_3,Celebration Beer,,,1.0,,,0
week_26_page_3,Malbec,,,1.0,,,0
week_26_page_3,Icelandic Style Yogurt,26.0,,1.0,,,0
week_26_page_3,Premium Woodsmoked Scottish Salmon,,,1.0,,,0
week_26_page_3,Southern Peaches,,,1.0,,,0
week_26_page_3,Organic Hummus Roasted Red Pepper,,,1.0,,,1
week_26_page_3,Free Range Large Brown Eggs,25.16,free special2/$5garden freshnet wt. 16 oz,1.0,,,0
week_26_page_3,Oven Roasted Turkey Breast,,,1.0,,,0
week_26_page_3,Salsa,,,1.0,,,0
week_26_page_4,Hot Smoked Salmon Fillets,35.99,,1.0,,,0
week_26_page_4,Ground Sirloin or Round,,,1.0,,,0
week_26_page_4,4-pack croissants,,,1.0,,,0
week_26_page_4,Organic Red & Green Seedless Grapes,,,1.0,,,1
week_26_page_4,Organic Tea,,,1.0,,,1
week_26_page_4,Braeburn Apples,24.91,,1.0,0.5,0.0002007226013649137,1
week_26_page_4,Organic strawberries,4.99,2 lb. bag,1.0,2.0,0.004008016032064128,1
week_26_page_4,Water,4.1,,1.0,,,0
week_26_page_4,"Pinot Grigio, Rose, or Sparkling Wine",,,1.0,,,0
week_26_page_4,Blueberries,3.99,half pint,1.0,1.5,,1
week_26_page_4,Omega 3,,,1.0,,,0
week_26_page_4,Whole Chicken,39.91,,1.0,21.0,0.005261839138060637,0
week_26_page_4,Organic Navel Oranges,1.99,,1.0,1.0,0.005025125628140704,1
week_26_page_4,"Pinot Grigio, Rose, or Sparkling Wine",3.0,,1.0,1.0,0.0008340283569641367,0
week_26_page_4,Organic Broccoli,1.99,,1.0,2.0,0.010050251256281407,1
week_26_page_4,Organic strawberries,,,1.0,,,1
week_26_page_4,Seasoned Half Chickens,,,1.0,,,0
week_26_page_4,Cherries,5.99,,1.0,4.0,,0
week_26_page_4,Organic strawberries,,,1.0,,,1
week_27_page_1,Green Superfood,,,1.0,,,0
week_27_page_1,"Grass Fed Yougurt, & Cheese",,,1.0,,,0
week_27_page_1,Natural Hamburger & Hot Dog Buns,,,1.0,,,0
week_27_page_1,Cherries,4.99,,1.0,5.0,0.01002004008016032,0
week_27_page_1,Yellowfin Tuna Steaks,,,1.0,,,0
week_27_page_1,Morning Rounds,,,1.0,,,0
week_27_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_27_page_1,Organic Green Kale,0.99,,1.51,,,1
week_27_page_1,Organic Honeycrisp Apples,3.49,,1.0,1.0,0.0028653295128939827,1
week_27_page_1,Organic strawberries,,,1.0,,,1
week_27_page_1,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_27_page_1,Gluten-Free Bread,,,1.0,,,0
week_27_page_1,Snack Bars,,,1.0,,,0
week_27_page_1,Organic strawberries,,,1.0,,,1
week_27_page_1,Organic Red & Green Seedless Grapes,,,1.0,,,0
week_27_page_1,Organic strawberries,,,1.0,,,1
week_27_page_1,Wensleydale with Blueberries,,,1.0,,,0
week_27_page_2,Sockeye Salmon Fillets,,,1.0,,,0
week_27_page_2,Bone-In Pork Chops,,,1.0,,,0
week_27_page_2,Ground Sirloin or Round,,,1.0,,0.2,0
week_27_page_2,Brand wide sale,,,1.0,,0.2,0
week_27_page_2,Brand wide sale,,,1.0,,1930.2,0
week_27_page_2,Natural Hamburger & Hot Dog Buns,,,1.0,,,0
week_27_page_2,"Pinot Grigio, Rose, or Sparkling Wine",,,1.0,,,0
week_27_page_2,New York Strips,,,1.0,,,0
week_27_page_2,Zero Calorie Soda,3.99,,2.0,1.29,,1
week_27_page_2,Boomchikapop,25.0,,2.0,0.99,0.0396,0
week_27_page_2,Organic Tea,,,1.0,,,0
week_27_page_2,Frozen Foods,,,1.0,,,0
week_27_page_2,Organic Beans,,,1.0,,,1
week_27_page_2,Chocolate Bars,,,1.0,,,0
week_27_page_2,Seasoned Half Chickens,,half gallon,1.0,,,0
week_27_page_2,Whole Ribeyes & Strips,,,2.0,0.79,,0
week_27_page_2,Popcorn,,,1.0,,,0
week_27_page_2,Almonds,,net wt. 1.83 oz,1.0,,,0
week_27_page_2,Almond & Cashew Milks,26.0,,2.0,0.69,0.02653846153846153,0
week_27_page_2,Protein Bars,24.0,,2.0,0.49,,0
week_27_page_2,5-Pack Non-GMO Corn,,,1.0,,,0
week_27_page_2,Organic strawberries,,,1.0,,,1
week_27_page_2,Omega 3,,,1.0,,,0
week_27_page_3,Salsa and Guacamole,,,1.0,,,0
week_27_page_3,Nutritional Bars,,,1.0,,,0
week_27_page_3,Whole Chicken,,,1.0,,,1
week_27_page_3,Bone-In Pork Chops,12.99,,1.0,1.0,0.001000001000001,0
week_27_page_3,Coffee Blends,9.99,,1.0,3.0,0.003003003003003003,1
week_27_page_3,Bone-In Pork Chops,,,1.0,,,0
week_27_page_3,Organic strawberries,,,1.0,,,1
week_27_page_3,Wisconsin Reserve Sharp Cheddar,,,1.0,,,0
week_27_page_3,Wine,,,1.0,,,0
week_27_page_3,Big Tomato,,,1.0,,,0
week_27_page_3,Gluten-Free Loaf Bread,4.99,,1.0,1.0,0.002004008016032064,0
week_27_page_3,8-Pack Mini Croissant,4.99,,1.0,1.0,,0
week_27_page_3,Mini Brownie Muffin Bites,6996.99,,1.0,1.01,,0
week_27_page_3,Gluten-Free Oats,,,1.0,,,0
week_27_page_3,All Bulk Items,,,1.0,,0.1,0
week_27_page_3,Fresh Mozzarella,,,1.0,,,0
week_27_page_3,10-Pack Mini Cookies,26.0,,2.0,1.49,,0
week_27_page_3,Chocolate,,,1.0,,,0
week_27_page_3,Blackened Chicken Salad,3.99,,1.0,1.0,,0
week_27_page_3,8-Pack Mini Croissant,,,1.0,,,0
week_27_page_3,Snackables & Samplers,,,1.0,1.0,,0
week_27_page_3,Healthy Meals On-The-Go,,,1.0,1.0,,1
week_27_page_3,Made-In-House Chicken Kabobs,,,1.0,,,0
week_27_page_3,Omega 3,,,1.0,,,0
week_27_page_4,"Chardonnay, Cabernet, or Sauvignon Blanc",1.0,2 lb. bag,1.0,2.0,0.004008016032064128,1
week_27_page_4,Organic Zucchini & Yellow Squash,19.91,,1.0,1.0,0.0005022601707684581,1
week_27_page_4,"Chardonnay, Cabernet, or Sauvignon Blanc",41.0,,1.0,3.0,2010.0075187969926,1
week_27_page_4,Non-Dairy Ice Cream,,,1.0,,,0
week_27_page_4,Blackberries,25.0,,2.0,0.49,,0
week_27_page_4,Lunch Meats,,,1.0,1.0,,0
week_27_page_4,Frozen Fries,,,1.0,,,0
week_27_page_4,Chocolate Covered Ginger,,,1.0,,,0
week_27_page_4,Spry Gum,2.99,,1.0,,0.2,0
week_27_page_4,Omega 3,,,1.0,,,0
week_27_page_4,"Facial, Body, & Hair Care",,,1.0,,,0
week_27_page_4,"Pinot Grigio, Rose, or Sparkling Wine",,,1.0,,,0
week_27_page_4,Gluten-Free Oats,,,1.0,,,0
week_27_page_4,"Boneless, Skinless Chicken Breast",29.91,,1.0,0.5,0.00016716817118020728,0
week_27_page_4,Omega 3,,,1.0,,,0
week_28_page_1,4 lb. Bag of Organic Navel Oranges or 4 lb. Bag of Organic Lemons,13.99,,964.0,,,0
week_28_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_28_page_1,6 oz. Scottish Salmon Fillets,,,1.0,,,0
week_28_page_1,6 oz. Scottish Salmon Fillets,,,1.0,,,0
week_28_page_1,6 oz. Scottish Salmon Fillets,,,1.0,,,0
week_28_page_1,Yogurt,,,1.0,,,0
week_28_page_1,Le petite Fromage,,,1.0,,,0
week_28_page_1,One Bun,,,1.0,,,0
week_28_page_1,Strawberries,,& half pint,4.992,,,0
week_28_page_1,Sockeye Salmon Fillets,9.99,,1.0,5.0,,0
week_28_page_1,Ground Sirloin or Round,,,1.0,1.0,,0
week_28_page_1,Organic Green Kale,0.99,,1.0,1.51,,1
week_28_page_1,Whole Chicken,,,1.0,1.69,,0
week_28_page_1,Wensleydale with Blueberries,,,1.0,,,0
week_28_page_1,Fresh Mozzarella,,,1.0,,,0
week_28_page_1,10-Pack Mini Cookies,,,1.0,,,0
week_28_page_2,English Muffins,,net wt. 8.8 oz,1.0,,,0
week_28_page_2,Gluten-Free Oats,,,1.0,,,0
week_28_page_2,English Muffins,4.99,,1.0,2.0,0.004008016032064128,0
week_28_page_2,Organic strawberries,,serving,1.0,,,1
week_28_page_2,Non-Dairy Ice Cream,,,1.0,,,0
week_28_page_2,Gluten-Free Oats,,,1.0,,,0
week_28_page_2,Organic strawberries,,,1.0,,,1
week_28_page_2,Whole Chicken,,,1.0,,,0
week_28_page_2,Gluten-Free Waffles,25.0,,1.0,,,0
week_28_page_2,Free Range Large Brown Eggs,,,1.0,,,0
week_28_page_2,Whole Ribeyes & Strips,,,1.0,,,0
week_28_page_2,Yellowfin Tuna Steaks,,,1.0,,,0
week_28_page_2,Organic Soy Free Pasture Raised Eggs,,,1.0,,,1
week_28_page_2,Ground Sirloin or Round,27.0,organic16 wrapped tea bag,2.0,1.49,0.055185185185185184,0
week_28_page_2,Whole Chicken,,,1.0,,,0
week_28_page_2,Flavored Cottage Cheese,,,1.0,,,0
week_28_page_2,Kombucha,,,2.0,1.31,,0
week_28_page_2,Organic strawberries,,,1.0,,,1
week_28_page_2,Corn,,everyday groceries can,1.0,,,0
week_28_page_3,8-Inch Round & Custom Sheet Cakes,10.16,,1.0,,,0
week_28_page_3,New York Strips,,,1.0,,,0
week_28_page_3,5-pack cookies,4.99,,1.0,1.0,0.002004008016032064,0
week_28_page_3,4-pack croissants,4.99,,1.0,2.0,0.004008016032064128,0
week_28_page_3,Fresh Mozzarella,,,1.0,,,0
week_28_page_3,"Chardonnay, Cabernet, or Sauvignon Blanc",,,1.0,,,0
week_28_page_3,Free Range Large Brown Eggs,,21 oz,1.0,,,0
week_28_page_3,Pretzel Buns,,,1.0,,,0
week_28_page_3,Salad Bar,6.99,,1.0,,,0
week_28_page_3,Morning Rounds,3.99,,1.0,0.5,,0
week_28_page_3,Bone-In Pork Chops,,,1.0,,,0
week_28_page_3,Fresh Mozzarella,,,1.0,,,0
week_28_page_3,Blackened Chicken Salad,3.99,,1.0,,,0
week_28_page_3,Hummus,26.0,,2.0,1.49,,0
week_28_page_3,Italian Tomato 7 Caper Orzo,,,1.0,,,0
week_28_page_3,Organic Hummus Roasted Red Pepper,,,1.0,,,0
week_28_page_3,Oven Roasted Turkey Breast,,,1.0,,,0
week_28_page_3,Made-In-House Chicken Kabobs,,,1.0,,,0
week_28_page_3,New York Strips,,,1.0,,,0
week_28_page_3,Bone-In Pork Chops,,,1.0,,,0
week_28_page_3,Make Your Own Pizza Kit,,,1.0,2.0,,1
week_28_page_3,Red Sunset Juice,,,1.0,1.0,,0
week_28_page_3,Made-In-House Chicken Kabobs,,,1.0,,,0
week_28_page_3,Organic strawberries,,,1.0,,,1
week_28_page_4,10-Pack Mini Cookies,,,1.0,,,0
week_28_page_4,Organic strawberries,,,1.0,,,1
week_28_page_4,Organic Red & Green Seedless Grapes,,,1.0,,,1
week_28_page_4,Free Range Large Brown Eggs,,,1.0,,,0
week_28_page_4,Brand wide sale,,,1.0,,,0
week_28_page_4,Ground Sirloin or Round,,,1.0,,,0
week_28_page_4,Applesauce,,,1.0,,,0
week_28_page_4,Organic strawberries,,,1.0,,,1
week_28_page_4,House-Made Grill-Ready Burgers,,,1.0,,,0
week_28_page_4,Organic strawberries,,,1.0,,,1
week_28_page_4,Organic Dark Maple Syrup Squeeze Bottle,,,1.0,,,0
week_28_page_4,Organic strawberries,,,1.0,,,1
week_28_page_4,Organic strawberries,,,1.0,,,1
week_28_page_4,Chips,,,1.0,,,0
week_28_page_4,Super Pro Purified Water,,,1.0,,,0
week_28_page_4,Key West Pink Shrimp,,,1.0,,,0
week_28_page_4,Organic strawberries,,,1.0,,,1
week_28_page_4,5 lb. Bag Organic Russet Potatoes,,,1.0,,,0
week_28_page_4,Healthy Meals On-The-Go,,,1.0,,,0
week_28_page_5,Liquid Dish Detergent,,,1.0,2993.06,,0
week_28_page_5,Gluten-Free Bread,,,1.0,,,0
week_28_page_5,10-Pack Mini Cookies,,,1.0,,,0
week_28_page_5,Free Range Large Brown Eggs,,,1.0,,,0
week_28_page_5,Paper Towels,6.99,8 pack,1.0,1.0,,0
week_28_page_5,Liquid Dish Soap,,,1.0,,,0
week_28_page_5,All-Purpose Cleaner,2.99,,1.0,0.7,,0
week_28_page_5,Glass Cleaner,2.99,,1.0,,,0
week_28_page_5,Oxygen Bleach,4.99,,1.0,100.21,,0
week_28_page_5,Fabric Softener,4.99,,1.0,,,0
week_28_page_5,Laundry Detergent,,dye g,1.0,99.92,,0
week_28_page_5,Free Range Large Brown Eggs,,,1.0,,,0
week_28_page_5,Non-Dairy Ice Cream,,,1.0,,,0
week_28_page_5,Air Freshener,4.99,,1.0,0.5,0.001002004008016032,0
week_28_page_5,All Day Session IPA,,preservatives. these ingredients include known carcinogens and can,1.0,,,0
week_28_page_5,Organic Hummus,3.99,,1.0,,,1
week_28_page_5,Organic Pasta,,ingr,1.0,99.5,,1
week_28_page_5,Free Range Large Brown Eggs,,,1.0,,,0
week_28_page_5,Kettle Chips,,,2.0,0.49,,0
week_28_page_5,Organic strawberries,,,1.0,,,1
week_28_page_5,Organic Hummus Original,,,1.0,,,1
week_28_page_5,Organic Frozen Vegetables,2.29,our organic frozen vegetables can,40.0,,,1
week_28_page_5,House-Made Grill-Ready Burgers,,,1.0,,,0
week_28_page_5,Organic Pasta Sauce,2.99,,1.0,,,1
week_28_page_5,Alkaline Electrolyte Water,2.49,,1.0,0.5,,0
week_28_page_6,10-Pack Mini Cookies,,,1.0,,,0
week_28_page_6,Ground Sirloin or Round,,,1.0,,,0
week_28_page_6,Protein Superfood,,,1.0,,,0
week_28_page_6,Ground Sirloin or Round,6.99,,1.0,,,0
week_28_page_6,Sauvignon Blanc,9.99,,1.0,1.0,,1
week_28_page_6,Big Tomato,,,1.0,,,0
week_28_page_6,Pinot Noir,,,1.0,,,0
week_28_page_6,Steelbird Chardonnay,,,1.0,,,0
week_28_page_6,Cabernet,,,1.0,,,0
week_28_page_6,Chardonnay,6.99,,7.0,,,0
week_28_page_6,New York Strips,,,1.0,,,0
week_28_page_6,Golden Monkey & Sour Monkey,11.99,6 pack,1.0,,10.61,0
week_28_page_6,Fast Forward,7.99,,54.0,,,1
week_28_page_6,Crab & Goat Cheese Stuffed Mushrooms,,,1.0,,,0
week_28_page_6,Goat Milk Gouda,15.99,,1.0,2.0,0.0012507817385866164,0
week_28_page_6,"Pinot Grigio, Rose, or Sparkling Wine",,,1.0,,,0
week_28_page_7,10-Pack Mini Cookies,,,1.0,,,0
week_28_page_7,Coldcalm,,,1.0,,0.2,0
week_28_page_7,Salsa and Guacamole,,,1.0,,,0
week_28_page_7,Salsa and Guacamole,,,1.0,,,0
week_28_page_7,Jar & Stick Deodorant,,,1.0,,0.2,0
week_28_page_7,Coldcalm,,,1.0,,,0
week_28_page_7,Brand wide sale,,,1.0,,0.2,0
week_28_page_7,Vegan Mock Chicken Salad,,,1.0,,,0
week_28_page_7,All Day Session IPA,,,1.0,,,0
week_28_page_7,Bone-In Pork Chops,,,1.0,,0.2,0
week_28_page_7,Brand wide sale,,,1.0,,0.2,0
week_28_page_7,Brand wide sale,,,1.0,,0.25,0
week_28_page_7,Fresh Mozzarella,,fresh from farm to tablet,1.0,,,0
week_28_page_7,Brand wide sale,,,1.0,,0.2,0
week_28_page_7,Ground Sirloin or Round,,holistically balancedn et: 8fl oz,1.0,,0.2,0
week_28_page_7,Salsa and Guacamole,,,1.0,,,0
week_28_page_7,Extra Lean Stew ,,,1.0,,0.05,0
week_28_page_7,Brand wide sale,,,1.0,,0.3,0
week_28_page_7,Bone-In Pork Chops,,,1.0,,,0
week_28_page_7,Allergy ReLeaf System,,,1.0,,,0
week_28_page_7,Roasted Pistachios In-Shell,,,1.0,,,0
week_28_page_8,Bone-In Pork Chops,,,1.0,,,0
week_28_page_8,Ground Sirloin or Round,,,1.0,,,0
week_28_page_8,Heirloom Tomatoes,,,50.0,6.98,,0
week_28_page_8,Organic strawberries,,,2.0,1.16,,1
week_28_page_8,5-Pack Non-GMO Corn,,,1.0,,,0
week_28_page_8,2 lb. Bag Organic Lemons,4.99,2 lb. bag,1.0,2.0,0.004008016032064128,1
week_28_page_8,Organic strawberries,19.91,,1.0,0.5,0.00025113008538422905,1
week_28_page_8,Organic strawberries,,,1.0,,,1
week_28_page_8,Organic strawberries,,,1.0,,,1
week_28_page_8,Organic Squash,1.49,,1.0,,,1
week_28_page_8,Honeycrisp Apples,2.49,,1.0,1.5,0.006024096385542169,0
week_28_page_8,Organic Celery,,,2.0,0.69,,1
week_28_page_8,Organic Navel Oranges,19.91,,1.0,0.5,0.00025113008538422905,1
week_28_page_8,Organic strawberries,,,1.0,,,1
week_28_page_8,Organic strawberries,,,1.0,,,1
week_28_page_8,Ground Sirloin or Round,69.91,,1.0,41.0,0.005864683164068087,0
week_28_page_8,Guacamole,,,1.0,,0.2,0
week_28_page_8,Sirloin Tip Roast,4.99,,1.0,2.5,0.00501002004008016,0
week_28_page_8,Made-In-House Chicken Kabobs,,,1.0,,,0
week_28_page_8,"Pinot Grigio, Rose, or Sparkling Wine",,,1.0,,,0
week_28_page_8,Scottish Salmon,3.99,,1.0,,,0
week_28_page_8,Bone-In Pork Chops,,,1.0,,,0
week_28_page_8,Pork Sausages,9.99,,1.0,1.0,,0
week_28_page_8,Omega 3,,,1.0,,,0
week_28_page_8,Made-In-House Chicken Kabobs,,,1.0,,,0
week_28_page_8,Natural Hamburger & Hot Dog Buns,,,1.0,,,0
week_28_page_8,NY Strip Steak,11.99,,1.0,5.0,0.004170141784820685,0
week_28_page_8,Premium Woodsmoked Scottish Salmon,,,1.0,,,0
week_28_page_8,10-Pack Mini Cookies,,,1.0,,,0
week_29_page_1,Deli case meal deals,,,1.0,,,0
week_29_page_1,Beef Steak or Filet Kebobs,,,1.0,,,0
week_29_page_1,5-Pack Non-GMO Corn,,,1.0,,,0
week_29_page_1,Strawberries,4.99,& half pint,1.0,,,0
week_29_page_1,Free Range Large Brown Eggs,,,1.0,,,0
week_29_page_1,Organic strawberries,,,1.0,,,1
week_29_page_1,Bone-In Pork Chops,,,1.0,,,0
week_29_page_1,Gluten-Free Bread,,,1.0,,,0
week_29_page_1,Bone-In Pork Chops,,,1.0,,,0
week_29_page_1,Organic strawberries,,,1.0,,,1
week_29_page_1,Key West Pink Shrimp,,,1.0,,,0
week_29_page_1,Organic strawberries,,,1.0,,,1
week_29_page_1,Healthy Meals On-The-Go,,,1.0,,,0
week_29_page_1,Wensleydale with Blueberries,,,1.0,,,0
week_29_page_2,Ground Sirloin or Round,,,1.0,,,0
week_29_page_2,"Chardonnay, Cabernet, or Sauvignon Blanc",9.99,,1.0,1.0,,1
week_29_page_2,Whole Ribeyes & Strips,7.99,,1.0,4.0,,1
week_29_page_2,Sharp Cheddar,9.99,,1.0,2.0,0.002002002002002002,0
week_29_page_2,Protein Superfood,,✓ g,1.0,,,0
week_29_page_2,Nutritional Bars,24.0,,2.0,0.79,,1
week_29_page_2,Mac & Cheese,45.0,,4.0,1.14,,0
week_29_page_2,Clothbound Cheddar,,,1.0,,,0
week_29_page_2,Organic Oats,0.99,,1.0,0.5,0.5050505050505051,1
week_29_page_2,Organic Red & Green Seedless Grapes,,,1.0,,,1
week_29_page_2,Bone-In Pork Chops,,,1.0,,,0
week_29_page_2,Organic strawberries,,,1.0,,,1
week_29_page_2,Chickbean Crisps,2.99,every serving,1.0,1.0,,0
week_29_page_2,Organic strawberries,,,1.0,,,1
week_29_page_2,Bone-In Pork Chops,,dicedfield to can,1.0,,,0
week_29_page_2,Garden Herb & Old Fashioned Potato Salad,,,1.0,,,0
week_29_page_2,Canned Tomatoes,45.0,,4.0,0.74,,1
week_29_page_2,Frozen Fries,26.0,,2.0,0.49,,0
week_29_page_2,Fries,,,1.0,,,0
week_29_page_2,Natural Hamburger & Hot Dog Buns,,,1.0,,,0
week_29_page_2,Asparagus with Parmesan Vinaigrette,,,1.0,,,0
week_29_page_2,Avocado Oil Chips,25.0,,2.0,0.79,,0
week_29_page_2,Whole Ribeyes & Strips,24.0,,2.0,0.29,,0
week_29_page_2,Organic Blueberry Almond Granola,,,1.0,,,0
week_29_page_2,Smart Water,,,4.0,0.74,,0
week_29_page_2,Alkaline Electrolyte Water,,,1.0,,,0
week_29_page_2,Morning Rounds,,,1.0,,,0
week_29_page_3,Free Range Large Brown Eggs,,,1.0,,,0
week_29_page_3,Tomatoes on the Vine,,,1.0,,,0
week_29_page_3,Healthy Meals On-The-Go,,,1.0,,,0
week_29_page_3,"Sport Plan-Based Protein, Raw Fit, & Raw Meal",,one scoop. stir. smile.welenet wt. 127 oz,1.0,,,0
week_29_page_3,Quarter Sheet Cakes,,6 fl oz,1.0,,,0
week_29_page_3,Organic Red & Green Seedless Grapes,,,1.0,,,1
week_29_page_3,Facial Care,,,1.0,,0.25,0
week_29_page_3,Protein Superfood,29.99,,1.0,5.0,,1
week_29_page_3,Whey Protein Powder,,,1.0,,,0
week_29_page_3,Brand wide sale,,,1.0,,0.2,1
week_29_page_3,"Facial, Body, & Hair Care",,,1.0,,,0
week_29_page_3,Organic Gluten-Free Crispy Rice Bars,,,1.0,,,0
week_29_page_3,8-Pack Mini Croissant,4.99,,1.0,1.0,0.002004008016032064,0
week_29_page_3,Brand wide sale,,,1.0,,0.2,0
week_29_page_3,4-pack muffins,5.99,,1.0,1.0,0.001669449081803005,0
week_29_page_3,Fresh Mozzarella,,,1.0,,,0
week_29_page_3,Fresh Mozzarella,,,1.0,,,0
week_29_page_3,Vegan Mock Chicken Salad,,,1.0,,,0
week_29_page_3,All Day Session IPA,4.99,,1.0,1.0,0.002004008016032064,0
week_29_page_3,Vegan Mock Chicken Salad,7.99,,1.0,3.0,0.0037546933667083854,0
week_29_page_3,Chicken Parmesan Scaloppini,7.99,,1.0,4.0,,0
week_29_page_3,Fresh Mozzarella,,,1.0,,,0
week_29_page_3,Made-In-House Chicken Kabobs,,,1.0,,,0
week_29_page_3,Fresh Mozzarella,,,1.0,,,0
week_29_page_3,Hummus,,,1.0,,,0
week_29_page_3,5-Pack Non-GMO Corn,,,1.0,,,0
week_29_page_3,Made-In-House Chicken Kabobs,,,1.0,,,0
week_29_page_3,Hummus,,,1.0,,,0
week_29_page_3,Hummus,26.0,,2.0,1.49,0.05730769230769231,0
week_29_page_3,Bone-In Pork Chops,,,1.0,1.0,,0
week_29_page_3,Blackened Chicken Salad,,,1.0,1.0,,0
week_29_page_3,New York Strips,,,1.0,,,0
week_29_page_3,Organic strawberries,,,1.0,,,1
week_29_page_4,Ground Sirloin or Round,,,1.0,,,0
week_29_page_4,FULL RACK OF BABY BACK RIBS,,please wash before serving,1.0,,,0
week_29_page_4,Bacon,,,1.0,1.0,,0
week_29_page_4,Whole & Quartered Canned Artichoke Hearts,,,1.0,,,0
week_29_page_4,Romaine Hearts,1.0,,2.0,0.49,,0
week_29_page_4,Natural Hamburger & Hot Dog Buns,,uncured baconwsnet wt 12 oz,1.0,,,0
week_29_page_4,Pork Tenderloin,,,1.0,,,0
week_29_page_4,Organic Red & Green Seedless Grapes,,,1.0,,,1
week_29_page_4,Organic strawberries,1.99,,1.0,0.3,0.001507537688442211,1
week_29_page_4,Wild Cod Fillets,9.99,,1.0,,,0
week_29_page_4,organic Cucumbers,23.0,,12.0,,,1
week_29_page_4,Fresh Mozzarella,,,1.0,,,0
week_29_page_4,Chicken Wings,2.99,,1.0,1.0,0.0033444816053511705,0
week_29_page_4,2 lb. Bag Organic Lemons,1.0,2 lb. bag,1.0,2.0,0.004008016032064128,1
week_29_page_4,Alaska Cod Cakes,4.1,,1.0,,,0
week_29_page_4,Ground Sirloin or Round,19.91,vitamin-packed navels can,1.0,1.5,0.0007533902561526871,1
week_29_page_4,Ground Sirloin or Round,,,1.0,,,0
week_29_page_4,3 lb. Bag Organic gala Apples,4.99,3 lb. bag,1.0,2.0,0.004008016032064128,1
week_29_page_4,White Shrimp,119.91,,1.0,3.0,0.0002501876407305479,0
week_29_page_4,Organic strawberries,,,1.0,,,1
week_2_page_1,Pork Sausages,,,1.0,,,0
week_2_page_1,Fresh Mozzarella,,,1.0,,,0
week_2_page_1,Key West Pink Shrimp,,,1.0,4.0,,0
week_2_page_1,"Boneless, Skinless Chicken Breast",2.99,,1.0,3.0,0.5,0
week_2_page_1,Organic strawberries,,,1.0,,,1
week_2_page_1,Whole Chicken,7.99,,1.0,,,0
week_2_page_1,Cookies By The Pound,,,1.0,,,0
week_2_page_1,Wensleydale with Blueberries,,,1.0,,,0
week_2_page_2,New York Strips,,,1.0,,,0
week_2_page_2,Smoked Rosemary Promontory,,,7.0,2.43,,0
week_2_page_2,"Pinot Grigio, Rose, or Sparkling Wine",11.0,4 pack,1.0,5.0,,0
week_2_page_2,All Day Session IPA,17.99,all day ipaws15 pack,1.0,15.3,,0
week_2_page_2,Sumo Mandarins,,,1.0,,,0
week_2_page_2,All Day Session IPA,,,1.0,,,0
week_2_page_2,Fresh Mozzarella,,,1.0,,,0
week_2_page_2,4-pack croissants,5.99,,1.0,1.0,,0
week_2_page_2,5-Pack Large Cookies,5.99,,1.0,,,0
week_2_page_2,Cake Slices,,,1.0,,,0
week_2_page_2,Hamburger & Hot Dog Buns,,,1.0,449.5,,1
week_2_page_2,Organic PB&J Smoothie,,,1.0,1.0,,1
week_2_page_2,Ground Sirloin or Round,,net wt 2.5 lb,1.0,,,0
week_2_page_2,Organic Cereal,,,1.0,,,1
week_2_page_2,Sharp Cheddar Cheese,7.99,,1.0,2.0,0.0025031289111389237,0
week_2_page_2,Ground Sirloin or Round,,,1.0,,,0
week_2_page_2,Made-In-House Chicken Kabobs,,,1.0,,,0
week_2_page_2,Vegan Mock Chicken Salad,9.99,,1.0,1.0,0.001001001001001001,0
week_2_page_2,Oven Roasted Turkey Breast,,,1.0,,,0
week_2_page_2,Grilled Chicken Caesar Salad,3.99,,1.0,1.0,,0
week_2_page_2,Chante Garlic & Herb Dip,,,1.0,,,0
week_2_page_2,Oven Roasted Turkey Breast,9.99,,1.0,2.0,0.002002002002002002,0
week_2_page_2,Chante Garlic & Herb Dip,,,1.0,,,0
week_2_page_2,Made-In-House Chicken Kabobs,,,1.0,,,0
week_2_page_3,Frozen Fruit Bars,2.49,4 bars-4 fl oz,1.0,164.72,66.15461847389558,0
